cod_tarif,regiao,cod_modelo,ano_modelo,sexo,idade,exposicao1,premio1,exposicao2,premio2,is_media,freq_sin1,indeniz1,freq_sin2,indeniz2,freq_sin3,indeniz3,freq_sin4,indeniz4,freq_sin9,indeniz9,envio
1,06,001272-6,2012,M,5,1.6767122559249399,1478.00275039673,0,0,25214.122808466,0,0,0,0,0,0,0,0,0,0,2018A
1,02,004319-2,2010,F,0,0.504109561443329,360.45901489257795,0,0,17176.9998151948,0,0,0,0,0,0,0,0,0,0,2018A
9,30,516105-3,2011,J,3,0.504109561443329,2773.59228515625,0,0,193430.003159069,0,0,0,0,0,0,0,0,0,0,2018A
1,07,004425-3,2014,M,3,10.934246326331,13311.5213046074,0,0,32198.5652648733,1,38420,1,755,0,0,0,0,2,233,2018A
1,20,004198-0,2001,M,5,0.504109561443329,256.393432617188,0,0,12587.000001773602,0,0,0,0,0,0,0,0,0,0,2018A
5,20,811097-2,2015,F,2,0.493150681257248,745.5737915039059,0,0,13154.9995147876,0,0,0,0,0,0,0,0,0,0,2018A
1,18,003389-8,2015,J,5,0.504109606146812,971.030151367188,0,0,47533.707825218895,0,0,0,0,0,0,0,0,0,0,2018A
3,36,001378-1,2013,0,0,0.0602739714086056,74.3551940917969,0,0,32357.000319227798,0,0,0,0,0,0,0,0,0,0,2018A
1,05,003311-1,2009,M,2,5.02465738356113,5012.45498657227,0,0,19151.3775953502,0,0,0,0,0,0,0,0,0,0,2018A
5,13,808033-0,2011,M,2,0.504109561443329,731.4754028320309,0,0,23474.9994540975,0,0,0,0,0,0,0,0,0,0,2018A
1,28,015092-4,2015,M,2,2.0602739155292498,3095.3655776977503,0,0,47426.5015189859,0,0,0,0,0,0,0,0,0,0,2018A
3,04,003344-8,2012,J,0,0.361643821001053,768.1967163085941,0,0,77.99999884628879,0,0,0,0,0,0,0,0,0,0,2018A
1,21,004319-2,2007,J,5,0.504109561443329,330.998626708984,0,0,13232.000421871298,0,0,0,0,0,0,0,0,0,0,2018A
3,06,004091-6,2009,F,3,0.35616439580917403,695.819702148438,0,0,23.999998661188002,0,0,0,0,0,0,0,0,0,0,2018A
1,29,011138-4,2017,M,4,0.504109561443329,711.1572875976559,0,0,32308.9991469166,0,0,0,0,0,0,0,0,0,0,2018A
5,01,810037-3,2010,M,3,0.167123287916183,349.166656494141,0,0,20907.0003015482,0,0,0,0,0,0,0,0,0,0,2018A
3,14,018075-0,2012,M,3,1.5589040890336001,1996.0152854919397,0,0,44995.7909794396,0,0,3,23145,0,0,0,0,0,0,2018A
5,05,826037-0,2014,M,2,0.575342439115047,391.519134521484,0,0,40547.039097149,0,0,0,0,0,0,0,0,0,0,2018A
1,05,250546-6,2016,F,5,0.665753394365311,671.9672393798829,0,0,27988.6262795293,0,0,0,0,0,0,0,0,0,0,2018A
1,11,003281-6,2014,M,1,7.32328746467829,19048.0893650055,0,0,48872.089842339905,1,48383,2,28694,0,0,0,0,1,402,2018A
2,18,009117-0,2011,M,5,0.506849318742752,945.221313476563,0,0,80410.0928503671,0,0,0,0,0,0,0,0,0,0,2018A
3,16,005210-8,2013,M,5,0.504109561443329,447.431701660156,0,0,29650.0002698179,0,0,0,0,0,0,0,0,0,0,2018A
1,14,004280-3,2006,M,4,2.27945196628571,1698.4225769042998,0,0,14885.4616487084,0,0,0,0,0,0,0,0,2,72,2018A
3,01,003210-7,2001,M,0,0.0273972600698471,2.9781420230865496,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2018A
1,19,001266-1,2011,F,2,0.7479451894760129,569.000015258789,0,0,17476.5492986458,0,0,0,0,0,0,0,0,0,0,2018A
1,15,005228-0,2006,F,5,7.205479243770241,5079.9665851593,0,0,14816.880936116499,0,0,1,5972,0,0,0,0,0,0,2018A
1,11,014056-2,2012,F,3,2.8821916952729203,3513.89392089844,0,0,41480.5016336354,0,0,0,0,0,0,0,0,0,0,2018A
3,39,022088-4,2017,M,3,0.504109561443329,390.120208740234,0,0,107.99999952705,0,0,1,5530,0,0,0,0,0,0,2018A
3,11,022133-3,2016,J,5,1.0109588801860798,6395.59008789063,0,0,159050.127382311,0,0,0,0,0,0,0,0,0,0,2018A
5,01,825047-2,2013,M,2,0.323287665843964,627.1781005859381,0,0,26195.000312507702,0,0,0,0,0,0,0,0,0,0,2018A
2,16,073011-4,2018,F,3,0.0904109552502632,73.4836044311523,0,0,22710.0012877065,0,0,0,0,0,0,0,0,0,0,2018A
3,07,003374-0,2015,F,4,0.7780821621418,956.338836669922,0,0,80349.2402072077,0,0,0,0,0,0,0,0,0,0,2018A
1,16,001313-7,2012,F,1,2.7041095020249504,3328.7076301574702,0,0,27960.2834990841,0,0,0,0,0,0,0,0,0,0,2018A
1,12,004220-0,2003,M,3,1.5671232417225802,1153.87845611572,0,0,14845.342488183502,0,0,0,0,0,0,0,0,0,0,2018A
1,05,001239-4,2010,J,0,1.18356163054705,1088.65029144287,0,0,21331.141471175903,0,0,0,0,0,0,0,0,0,0,2018A
1,16,004425-3,2017,0,5,2.42465741932392,2070.9788513183603,0,0,48581.853914813095,0,0,0,0,0,0,0,0,0,0,2018A
3,13,017037-2,2017,F,4,2.28493148088455,5223.374214172361,0,0,91134.0587466909,0,0,0,0,0,0,0,0,0,0,2018A
1,13,005162-4,2002,M,5,44.1178068229929,29124.3842272758,0,0,12024.0049246208,0,0,0,0,0,0,0,0,5,423,2018A
1,08,005435-6,2017,M,4,3.99178065080196,5146.1920671463,0,0,46541.03088317929,0,0,0,0,0,0,0,0,0,0,2018A
1,23,004227-7,2005,F,5,0.20273973047733299,159.072006225586,0,0,13274.000266213301,0,0,0,0,0,0,0,0,3,1258,2018A
1,11,005225-6,2007,M,0,5.16438364237547,3015.19093418121,0,0,24723.6274908246,0,0,0,0,0,0,0,0,0,0,2018A
3,30,015141-6,2018,F,3,1.10958904027939,2414.60335159302,0,0,66475.2678317871,0,0,0,0,0,0,0,0,0,0,2018A
4,01,509033-4,2000,M,3,0.504109561443329,982.5095825195309,0,0,47935.000713563204,0,0,0,0,0,0,0,0,0,0,2018A
1,18,999999-9,2004,M,5,49.1506832744926,47840.6559295654,0,0,14811.7775027868,0,0,2,4752,1,12952,0,0,32,54046,2018A
3,38,021277-6,2017,F,5,0.504109561443329,1208.06555175781,0,0,145525.005843888,0,0,0,0,0,0,0,0,0,0,2018A
3,14,014086-4,2016,M,4,1.7260273694992099,2317.65841674805,0,0,76256.1268930304,0,0,0,0,0,0,0,0,0,0,2018A
2,21,023064-2,2015,F,1,0.14520548097789301,233.51780700683602,0,0,55176.0381579499,0,0,0,0,0,0,0,0,2,141,2018A
1,18,014039-2,2007,M,2,25.243834783323102,36211.8203334808,0,0,20516.9738520555,0,0,0,0,1,20574,0,0,7,24412,2018A
1,40,003367-7,2014,M,2,0.827397227287292,1019.03823852539,0,0,29914.4901979062,0,0,0,0,0,0,0,0,0,0,2018A
1,11,003005-8,1997,M,5,8.92054770700634,6572.770593643189,0,0,6430.480294087379,0,0,0,0,0,0,0,0,1,410,2018A
1,35,005225-6,2012,M,3,0.40273973345756503,79.8314590454102,0,0,34339.9989678625,0,0,0,0,0,0,0,0,0,0,2018A
1,12,005405-4,2018,F,3,2.4301369683817002,2982.20818901062,0,0,54464.2654303017,0,0,0,0,0,0,0,0,0,0,2018A
1,08,005294-9,2012,F,3,0.24383561313152302,268.702178955078,0,0,30327.999637731,0,0,0,0,0,0,0,0,0,0,2018A
3,07,018065-3,2012,J,0,0.536986272782087,949.420783996582,0,0,49545.794232527405,0,0,0,0,0,0,0,0,0,0,2018A
3,15,018079-3,2013,M,3,1.74520550295711,2129.2295417785604,0,0,74328.1286421933,0,0,0,0,0,0,0,0,0,0,2018A
1,18,005356-2,2016,M,4,0.301369875669479,659.39892578125,0,0,119007.000684217,0,0,0,0,0,0,0,0,0,0,2018A
5,01,825040-5,2008,J,0,0.372602730989456,36.0437164306641,0,0,3578.0000964609203,0,0,0,0,0,0,0,0,0,0,2018A
3,13,025196-8,2018,M,4,1.18630134314299,2962.21981048584,0,0,89870.5440530639,0,0,0,0,0,0,0,0,0,0,2018A
3,27,003295-6,2011,J,2,0.39178082346916204,858.7814331054691,0,0,54.9999993153802,0,0,0,0,0,0,0,0,0,0,2018A
2,29,015083-5,2013,M,3,0.0493150688707829,132.0,0,0,71.99999939567509,0,0,0,0,0,0,0,0,0,0,2018A
2,13,005348-1,2014,M,3,1.96712324768305,4536.68085861206,0,0,67960.5617913631,0,0,1,25696,0,0,0,0,0,0,2018A
1,13,001293-9,2012,J,0,6.33698609098792,7284.642200469971,0,0,35430.1810402306,0,0,0,0,0,0,0,0,0,0,2018A
3,05,005238-8,2013,M,4,1.7534245699644098,2135.13328552246,0,0,30996.211070265497,0,0,0,0,0,0,0,0,0,0,2018A
5,24,811038-7,2000,M,3,0.30684930086135903,153.923492431641,0,0,13651.9993154726,0,0,0,0,0,0,0,0,0,0,2018A
1,24,001313-7,2018,M,5,0.42465752363205,139.754104614258,0,0,53.000001263234,0,0,0,0,0,0,0,0,0,0,2018A
4,19,504073-6,2005,0,0,0.0356164388358593,49.8986282348633,0,0,58863.0011039969,0,0,0,0,0,0,0,0,0,0,2018A
2,21,011155-4,2015,M,3,0.161643832921982,641.0733642578131,0,0,94374.9999179552,0,0,0,0,0,0,0,0,0,0,2018A
3,38,001382-0,2013,J,0,0.109589040279388,267.322418212891,0,0,45910.9986941144,0,0,0,0,0,0,0,0,0,0,2018A
1,19,001269-6,2010,M,3,11.3917804146186,9889.284687042242,0,0,19328.419371808403,0,0,1,770,0,0,0,0,0,0,2018A
1,09,015064-9,2010,M,2,0.504109561443329,480.61203002929705,0,0,33717.0008268347,0,0,0,0,0,0,0,0,0,0,2018A
3,19,003046-5,1997,M,3,0.5013698339462279,913.0,0,0,31.0000007133015,0,0,0,0,0,0,0,0,0,0,2018A
1,25,025176-3,2013,M,3,0.506849322468042,472.483619689941,0,0,29981.6658286584,0,0,0,0,0,0,0,0,0,0,2018A
1,16,001266-1,2009,M,2,0.43013697862625105,440.11474609375,0,0,16181.9999404143,0,0,0,0,0,0,0,0,0,0,2018A
4,38,504134-1,2013,M,5,0.7863013744354251,2030.5710449218802,0,0,55475.8504918303,0,0,0,0,0,0,0,0,0,0,2018A
3,40,004391-5,2014,M,5,0.112328767776489,196.262298583984,0,0,68.9999978774931,0,0,0,0,0,0,0,0,0,0,2018A
7,08,005275-2,2011,M,3,0.504109561443329,275.49725341796903,0,0,20423.9998231167,0,0,0,0,0,0,0,0,0,0,2018A
1,37,004362-1,2010,F,5,0.5479451790452,1272.43170166016,0,0,21096.440558834798,0,0,0,0,0,0,0,0,0,0,2018A
3,21,022115-5,2013,M,4,1.4849314391613,2294.3879699707,0,0,21954.5681952472,0,0,0,0,0,0,0,0,0,0,2018A
1,08,001246-7,2008,J,0,0.389041092246771,137.038536071777,0,0,5841.76047410104,0,0,0,0,0,0,0,0,0,0,2018A
1,38,005277-9,2018,F,5,0.323287665843964,11.6065578460693,0,0,39.0000005531109,0,0,0,0,0,0,0,0,0,0,2018A
2,04,003336-7,2012,M,3,0.145205482840538,230.441101074219,0,0,53856.99899195191,0,0,0,0,0,0,0,0,0,0,2018A
1,13,004258-7,2004,F,4,2.6164382696151702,1909.3825149536103,0,0,18513.5329488992,0,0,0,0,0,0,0,0,0,0,2018A
1,16,052272-2,2013,J,0,2.0767122358083703,2483.50825500488,0,0,18884.9652009673,0,0,0,0,0,0,0,0,0,0,2018A
3,25,023118-5,2016,M,5,0.0520547963678837,155.106048583984,0,0,119558.000742699,0,0,0,0,0,0,0,0,0,0,2018A
1,11,005225-6,2014,M,1,1.8328766878694298,4357.15012741089,0,0,41059.2431226212,0,0,0,0,1,42174,0,0,0,0,2018A
3,08,022116-3,2015,M,3,2.07397249247879,4692.7460956573495,0,0,80083.971823738,0,0,1,13581,0,0,0,0,0,0,2018A
1,08,001103-7,1998,F,3,0.260273963212967,188.183059692383,0,0,7346.999924542091,0,0,0,0,0,0,0,0,0,0,2018A
1,31,004471-7,2017,M,5,0.28219178318977395,957.1119995117191,0,0,150.999995881203,0,0,0,0,0,0,0,0,0,0,2018A
1,  ,004332-0,2008,M,4,0.41917806863784796,428.065582275391,0,0,17288.9995345987,0,0,0,0,0,0,0,0,0,0,2018A
4,24,515112-0,2012,0,0,0.9315068367868661,6371.51681137085,0,0,147624.065375849,1,122925,2,11124,0,0,0,0,2,868,2018A
1,25,001378-1,2013,J,2,0.506849303841591,640.871597290039,0,0,31887.0222698652,0,0,0,0,0,0,0,0,0,0,2018A
1,02,004385-0,2014,J,2,0.21643835306167603,233.11476135253898,0,0,37164.9988948657,0,0,0,0,0,0,0,0,0,0,2018A
1,11,028050-0,2013,0,0,1.2383561115711899,1062.18576812744,0,0,38199.1855026261,0,0,0,0,0,0,0,0,0,0,2018A
1,39,003370-7,2017,M,2,0.10410959273576699,134.34973144531298,0,0,73.0000010734718,0,0,0,0,0,0,0,0,0,0,2018A
9,11,513037-9,2000,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1012,2018A
1,11,005108-0,2001,J,0,10.3452053368092,1316.1748790741,0,0,14601.892873082099,0,0,0,0,0,0,0,0,0,0,2018A
4,18,021265-2,2015,J,2,1.5315068438649198,5116.95899963379,0,0,25716.588027783397,0,0,0,0,0,0,0,0,0,0,2018A
3,14,005240-0,2012,0,0,1.51232868432999,1203.7531223297099,0,0,19538.6664607758,0,0,0,0,0,0,0,0,0,0,2018A
3,22,018079-3,2015,F,2,1.0082191228866602,2485.84069824219,0,0,91049.0008235241,0,0,0,0,0,0,0,0,0,0,2018A
1,09,053767-7,2015,F,2,0.087671235203743,62.6885261535645,0,0,25681.0013248878,0,0,0,0,0,0,0,0,0,0,2018A
3,09,004365-6,2015,J,0,1.17534245178103,1804.0710730552698,0,0,36181.6711899887,0,0,0,0,0,0,0,0,0,0,2018A
9,13,005238-8,2011,0,0,0.6794520318508149,709.420791625977,0,0,24683.0640304787,0,0,0,0,0,0,0,0,0,0,2018A
1,05,999999-9,2013,M,3,812.5725872172039,843844.574274948,0,0,34083.1668597407,2,58499,41,215652,7,240713,0,0,106,44399,2018A
1,15,012637-7,2010,J,0,0.96712327003479,775.9890747070309,0,0,17218.5859167554,0,0,0,0,0,0,0,0,0,0,2018A
5,28,811097-2,2014,M,5,0.43561643362045294,425.16165161132795,0,0,12041.9994890832,0,0,0,0,0,0,0,0,0,0,2018A
9,03,513194-4,2012,0,4,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,17592,2018A
1,01,005228-0,2011,M,3,6.40273955464363,6884.63228607178,0,0,19578.8423379751,0,0,0,0,0,0,0,0,2,195,2018A
1,24,004282-0,2005,F,5,0.504109561443329,335.73699951171903,0,0,16805.0006811661,0,0,0,0,0,0,0,0,3,1214,2018A
1,16,004072-0,1995,F,5,1.00821913778782,605.347936630249,0,0,7201.9076184265505,0,0,0,0,0,0,0,0,2,838,2018A
1,12,005356-2,2014,F,2,0.506849303841591,1016.43441772461,0,0,94680.2159907833,0,0,0,0,0,0,0,0,0,0,2018A
3,08,004304-4,2008,M,2,0.304109595716,563.3879928588871,0,0,35574.3975333354,0,0,0,0,0,0,0,0,0,0,2018A
3,01,054089-9,2015,M,2,0.50684928894043,719.5409545898441,0,0,52431.139052063096,0,0,0,0,0,0,0,0,0,0,2018A
4,29,513245-2,2013,M,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,416,2018A
3,16,017021-6,2014,M,4,0.8082191646099091,2326.1098022460897,0,0,208751.555518895,0,0,2,53457,0,0,0,0,0,0,2018A
4,28,509276-0,2015,J,0,0.45753425359726,2569.33618164063,0,0,229.000001693557,0,0,0,0,0,0,0,0,0,0,2018A
9,12,506036-2,2008,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,334,2018A
2,36,073009-2,2015,M,5,0.504109561443329,728.9424438476559,0,0,43803.001187932,0,0,0,0,0,0,0,0,0,0,2018A
3,10,001390-0,2016,F,3,0.504109561443329,975.956176757813,0,0,40966.9981454451,0,0,0,0,0,0,0,0,0,0,2018A
1,06,015127-0,2017,M,5,0.0849315077066422,102.062843322754,0,0,46636.9995134795,0,0,0,0,0,0,0,0,0,0,2018A
4,39,084001-7,2014,J,2,0.175342470407486,374.207641601563,0,0,29.0000011897646,0,0,0,0,0,0,0,0,0,0,2018A
3,22,004397-4,2016,M,3,0.45753425359726,2135.40991210938,0,0,145.00000325684098,0,0,0,0,0,0,0,0,0,0,2018A
4,12,515060-4,1996,J,0,1.01095885038376,2072.3212890625,0,0,43928.7071056522,0,0,0,0,0,0,0,0,0,0,2018A
1,02,001065-0,1998,M,3,0.506849318742752,351.94261932373,0,0,9641.56746138261,0,0,0,0,0,0,0,0,0,0,2018A
3,18,005267-1,2009,M,3,0.279452055692673,409.393432617188,0,0,21201.9996350589,0,0,0,0,0,0,0,0,0,0,2018A
1,42,024222-5,2017,J,3,0.504109561443329,763.3916015625,0,0,55514.00094802809,0,0,0,0,0,0,0,0,0,0,2018A
1,21,005364-3,2014,M,4,0.504109561443329,404.749664306641,0,0,33892.9995839223,0,0,0,0,0,0,0,0,0,0,2018A
1,39,003226-3,2010,J,0,0.232876718044281,34.836067199706996,0,0,32978.0007990739,0,0,0,0,0,0,0,0,0,0,2018A
1,12,005206-0,2007,M,3,3.06027388572693,2321.16808319092,0,0,17717.760319309,0,0,0,0,0,0,0,0,0,0,2018A
1,00,004066-5,2003,M,3,1.01369862258434,1273.6448211669901,0,0,17527.2545152219,0,0,0,0,0,0,0,0,0,0,2018A
1,07,004418-0,2014,J,5,0.295890420675278,249.257110595703,0,0,34225.1846942645,0,0,0,0,0,0,0,0,0,0,2018A
1,36,002132-6,2015,J,4,0.983561635017395,1384.9699707031302,0,0,35336.1368696257,0,0,0,0,0,0,0,0,0,0,2018A
3,07,033083-3,2014,J,0,0.654794499278069,9436.96655273438,0,0,470918.595971669,0,0,0,0,0,0,0,0,0,0,2018A
3,09,018079-3,2010,M,3,2.16712322831154,2735.4625549316397,0,0,34516.136739472204,0,0,0,0,0,0,0,0,0,0,2018A
1,36,005227-2,2009,M,4,2.4328766763210297,3285.94537353516,0,0,8869.26320433835,0,0,0,0,0,0,0,0,0,0,2018A
1,37,025182-8,2012,M,3,0.95890411734581,1026.11542987823,0,0,34524.3801576498,0,0,0,0,0,0,0,0,0,0,2018A
5,22,811118-9,2015,M,2,0.0383561626076698,114.868850708008,0,0,20820.9996299589,0,0,0,0,0,0,0,0,0,0,2018A
1,02,025136-4,2008,F,3,5.10136976465583,4211.412410736079,0,0,16156.041983629299,0,0,0,0,0,0,0,0,1,88,2018A
1,25,024219-5,2017,F,2,1.06301366351545,1204.18374347687,0,0,47316.5849667702,0,0,0,0,0,0,0,0,0,0,2018A
2,19,018059-9,2012,F,2,2.60273964703083,2925.69030761719,0,0,25723.792600728597,0,0,1,7272,0,0,0,0,2,754,2018A
3,02,021147-8,2008,J,0,3.5863012261688705,8775.05484962463,0,0,54894.694420975306,0,0,0,0,0,0,0,0,0,0,2018A
3,16,002008-7,2000,M,5,0.504109561443329,1007.71508789063,0,0,38783.9990768017,0,0,0,0,0,0,0,0,1,428,2018A
1,07,024183-0,2013,F,2,0.7041095606982709,504.96995162963896,0,0,27695.523986636497,0,0,0,0,0,0,0,0,0,0,2018A
1,09,003226-3,2009,F,3,0.504109561443329,544.961730957031,0,0,29188.0006266586,1,30078,0,0,0,0,0,0,0,0,2018A
1,01,023104-5,2013,J,1,0.057534247636794995,51.6393432617188,0,0,24766.9995198207,0,0,0,0,0,0,0,0,0,0,2018A
1,13,005227-2,2008,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,434,2018A
3,38,014071-6,2015,M,5,1.28493148088455,2289.5108757019,0,0,83.3773991163105,0,0,0,0,0,0,0,0,0,0,2018A
1,02,001293-9,2013,M,4,2.15616435557604,2177.70490264893,0,0,37492.9359720859,0,0,0,0,0,0,0,0,0,0,2018A
1,09,001191-6,2004,M,4,0.504109561443329,416.262298583984,0,0,14620.000481936,0,0,0,0,0,0,0,0,0,0,2018A
1,41,002122-9,2016,J,0,0.5041095763444899,725.123291015625,0,0,36074.629920981,0,0,0,0,0,0,0,0,0,0,2018A
1,23,001471-0,2017,M,5,1.7726027071476,2225.3154296875,0,0,48939.5583143855,0,0,1,7595,0,0,0,0,0,0,2018A
1,06,005282-5,2014,F,5,0.8027397394180301,803.2240600585941,0,0,33152.7676537812,0,0,0,0,0,0,0,0,0,0,2018A
1,21,001352-8,2014,M,3,5.60821904242039,10669.9585571289,0,0,44993.8490153803,0,0,0,0,0,0,0,0,4,1763,2018A
1,18,024186-5,2013,M,4,0.7041096016764641,655.510925292969,0,0,34295.0623149027,0,0,0,0,0,0,0,0,0,0,2018A
1,01,001142-8,2003,F,2,1.0082191228866602,1044.1748352050802,0,0,13091.499939166799,0,0,0,0,0,0,0,0,1,93,2018A
5,19,811107-3,2013,M,4,0.504109561443329,1023.5628662109401,0,0,23156.0002539741,0,0,0,0,0,0,0,0,0,0,2018A
3,10,017031-3,2014,F,3,0.5041095763444899,2425.13507080078,0,0,130155.67400142,0,0,0,0,0,0,0,0,0,0,2018A
1,36,005380-5,2015,M,2,1.2684931121766598,1426.77938842773,0,0,35136.9175270727,0,0,0,0,0,0,0,0,0,0,2018A
1,20,025139-9,2008,J,1,0.0958904102444649,99.5491790771484,0,0,17684.0006200373,0,0,0,0,0,0,0,0,0,0,2018A
1,01,003417-7,2017,M,5,4.2657533064484605,12336.3097686768,0,0,82276.50298433361,0,0,0,0,0,0,0,0,0,0,2018A
1,36,003351-0,2012,M,3,0.506849311292171,556.079231262207,0,0,31395.6754213104,0,0,0,0,0,0,0,0,0,0,2018A
1,16,023142-8,2018,M,1,0.169863015413284,198.89192199707,0,0,51850.000657934295,0,0,0,0,0,0,0,0,0,0,2018A
3,08,022103-1,2012,J,3,0.504109561443329,1250.69592285156,0,0,76565.99933006639,0,0,0,0,0,0,0,0,0,0,2018A
1,09,005335-0,2013,F,5,2.05753415822983,2422.97540283203,0,0,39846.6373230702,0,0,0,0,0,0,0,0,3,824,2018A
1,14,015091-6,2013,M,2,5.94794498942792,7962.0701675415,0,0,36301.1282921279,0,0,1,791,0,0,0,0,1,36,2018A
3,07,009216-9,2016,J,0,1.0082191228866602,3298.08489990234,0,0,188405.999190073,0,0,0,0,0,0,0,0,0,0,2018A
3,37,028057-7,2016,M,5,1.2438356205821002,2739.7336730957,0,0,80620.2330658643,0,0,0,0,0,0,0,0,0,0,2018A
3,12,021087-0,1998,M,5,1.0109588690102098,1113.66396522522,0,0,30441.208838421,0,0,0,0,0,0,0,0,0,0,2018A
6,00,999999-9,2010,J,0,0.353424668312073,1690.7458496093802,0,0,145999.995547672,0,0,0,0,0,0,0,0,0,0,2018A
1,36,015149-1,2018,F,4,0.336986303329468,789.836059570313,0,0,64982.0028455742,0,0,0,0,0,0,0,0,0,0,2018A
1,15,005315-5,2010,M,3,1.01095888763666,1328.8005676269502,0,0,31010.8861403063,0,0,0,0,0,0,0,0,0,0,2018A
1,11,024177-6,2015,M,4,1.70136977732182,3425.67761230469,0,0,53865.0092705805,0,0,0,0,0,0,0,0,0,0,2018A
2,07,018060-2,2015,J,5,0.17808219790458701,325.71038818359403,0,0,36561.000245169904,0,0,0,0,0,0,0,0,0,0,2018A
3,11,021336-5,2017,J,0,0.0794520527124405,346.09835815429705,0,0,132033.001170119,0,0,0,0,0,0,0,0,0,0,2018A
1,16,230936-6,2012,M,3,0.0301369857043028,23.7431697845459,0,0,25910.000152660697,0,0,0,0,0,0,0,0,0,0,2018A
5,29,861016-9,2014,M,3,0.00273972610011697,2.6885244846344,0,0,8729.00016503734,0,0,0,0,0,0,0,0,0,0,2018A
1,20,001250-5,2008,M,0,0.26575341820716897,265.027313232422,0,0,33999.9999694972,0,0,0,0,0,0,0,0,0,0,2018A
3,05,003324-3,2010,M,0,0.504109561443329,533.901611328125,0,0,36065.9988112404,0,0,0,0,0,0,0,0,0,0,2018A
1,11,004318-4,2010,J,5,1.44383556395769,973.1215667724609,0,0,15100.227412023401,0,0,0,0,0,0,0,0,0,0,2018A
1,11,023104-5,2014,F,1,22.734246039763104,41783.230670929,0,0,25421.9626870266,0,0,0,0,1,25408,0,0,27,1923,2018A
3,12,004193-9,2000,M,4,0.389041095972061,578.8634033203131,0,0,24385.0011640063,0,0,0,0,0,0,0,0,0,0,2018A
1,09,005213-2,2013,F,3,1.0082191228866602,624.3934326171881,0,0,31056.9994472398,0,0,0,0,0,0,0,0,0,0,2018A
3,23,004322-2,2007,M,3,1.19726026058197,2194.4609375,0,0,32824.940711896095,0,0,0,0,0,0,0,0,0,0,2018A
3,38,018071-8,2012,F,4,3.27671217918396,4723.7507019043,0,0,34003.2945918468,0,0,0,0,0,0,0,0,2,762,2018A
1,02,004330-3,2010,F,4,1.0575342476368002,1144.20542907715,0,0,26390.603753516898,0,0,0,0,0,0,0,0,0,0,2018A
1,18,003259-0,2004,0,0,0.6493150740861889,677.1963424682621,0,0,10532.5567059326,0,0,0,0,0,0,0,0,0,0,2018A
1,40,014050-3,2007,F,4,0.290410965681076,138.437164306641,0,0,32124.9995727879,0,0,0,0,0,0,0,0,0,0,2018A
1,02,015101-7,2015,M,4,2.97260265424848,3079.78319787979,0,0,48119.361617670496,0,0,0,0,0,0,0,0,0,0,2018A
1,09,004425-3,2014,M,5,31.6219169064425,30375.0017313957,0,0,34624.985886495,0,0,1,818,0,0,0,0,9,398,2018A
1,05,001306-4,2011,M,2,1.2958903983235401,1071.59932518005,0,0,18648.9281425417,0,0,0,0,0,0,0,0,0,0,2018A
1,13,013790-0,2016,F,3,0.00547945220023394,5.33879804611206,0,0,41685.9997175159,0,0,0,0,0,0,0,0,0,0,2018A
1,11,014042-2,2005,M,1,6.83013685420156,13456.7522697449,0,0,21006.2293385581,0,0,0,0,0,0,0,0,6,439,2018A
1,13,001319-6,2011,0,0,0.0,0.0,0,0,0.0,0,0,1,1785,0,0,0,0,0,0,2018A
1,11,001162-2,2011,F,1,0.898630125913769,1631.2705063819901,0,0,14673.2744197215,0,0,0,0,0,0,0,0,1,36,2018A
1,17,004342-7,2011,M,2,1.60547940433025,1364.50547790527,0,0,22056.878639720297,0,0,0,0,0,0,0,0,0,0,2018A
1,36,004434-2,2015,F,4,5.5287670344114295,6418.75543212891,0,0,37024.2754591912,0,0,0,0,0,0,0,0,1,416,2018A
1,26,002111-3,2014,M,5,5.4575340622104695,9108.76104068756,0,0,61063.847037717904,0,0,0,0,0,0,0,0,2,1709,2018A
3,39,014055-4,2016,M,5,0.26575341820716897,780.2404174804691,0,0,134996.999491208,0,0,0,0,0,0,0,0,0,0,2018A
1,36,002148-2,2017,F,4,0.50684928894043,687.4262084960941,0,0,54543.6460232939,0,0,0,0,0,0,0,0,1,219,2018A
2,01,054305-5,2015,F,2,0.504109561443329,1116.568359375,0,0,92434.00015631,0,0,0,0,0,0,0,0,0,0,2018A
3,07,002110-5,2012,F,3,1.01095885038376,2104.19396972656,0,0,68396.93648757519,0,0,0,0,0,0,0,0,0,0,2018A
3,41,054089-9,2015,M,5,0.320547930896282,637.614765167236,0,0,49768.9308903577,0,0,0,0,0,0,0,0,0,0,2018A
3,21,022074-4,2014,M,4,0.30958903580904,616.213134765625,0,0,52.9999998796698,0,0,0,0,0,0,0,0,0,0,2018A
3,13,004394-0,2013,J,5,1.20273966528475,1578.2906341552698,0,0,78982.4153600073,0,0,0,0,0,0,0,0,0,0,2018A
1,36,014059-7,2014,M,4,2.53972593694925,4807.590225219729,0,0,47321.895980167195,0,0,4,18576,0,0,0,0,0,0,2018A
